flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.225-192.168.21.70-43340-80,192.168.21.225,192.168.21.70,43340,80,11,6,5,9209.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082192303105.0,1719082192312314.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-32826,192.168.21.70,192.168.21.128,80,32826,41,24,17,32251662.0,0.7083333333333334,0,0,23,41,0,0,0,0,1682618961191250.0,1682618993442912.0,0,0,0,0,7.131415429071531e-07,6.201230807888288e-07,9.301846211832432e-08,0.0002507157615629,0.0002109968782383,3.97188833245e-05,1,7,0,15,1,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41274-80,192.168.21.225,192.168.21.70,41274,80,1731,949,782,119805908.0,0.8240252897787145,0,0,959,1731,0,0,0,0,1719314763032116.0,1719314882838024.0,0,0,0,0,8.0046135955e-06,3.989786547e-06,4.0148270484e-06,0.0006124405818117,0.0002633259121077,0.0003491146697039,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-39256-80,192.168.21.128,192.168.21.70,39256,80,21,12,9,90016475.0,0.75,0,0,13,21,0,0,0,0,1682607048392649.0,1682607138409124.0,0,0,0,0,1.4441800792577137e-07,6.665446519650987e-08,7.77635427292615e-08,2.5106515224e-06,1.044253288e-06,1.4663982343e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,120,60,60,119996570.0,1.0,0,0,64,120,0,0,0,0,1683748273195790.0,1683748393192360.0,0,0,0,0,5.333485782135273e-07,2.666742891067637e-07,2.666742891067637e-07,5.4951570699e-05,4.626798916e-05,8.683581539e-06,6,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-33924,192.168.21.70,192.168.21.128,80,33924,123,61,62,118933611.0,1.0163934426229508,0,0,64,123,0,0,0,0,1683656155275443.0,1683656274209054.0,0,0,0,0,5.381153356219884e-07,2.6905766781099414e-07,2.6905766781099414e-07,5.62835008852e-05,9.6524438327e-06,4.66310570524e-05,4,4,0,56,0,0,0,0,3,4,5,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,112,58,54,119658768.0,0.9310344827586208,0,0,59,112,0,0,0,0,1683729822271969.0,1683729941930737.0,0,0,0,0,4.930687569840265e-07,2.42355829704013e-07,2.5071292728001345e-07,5.05687974323e-05,4.14261326842e-05,9.1426647481e-06,5,4,0,50,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41790-80,192.168.21.225,192.168.21.70,41790,80,1734,954,780,119797137.0,0.8176100628930818,0,0,959,1734,0,0,0,0,1719316203146333.0,1719316322943470.0,0,0,0,0,8.0051996568e-06,3.990078661e-06,4.0151209957e-06,0.0006124854219178,0.00026334519163,0.0003491402302878,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60778-80,192.168.21.128,192.168.21.70,60778,80,4,2,2,203518.0,1.0,3,1,0,1,0,0,0,0,1682612562872388.0,1682612563075906.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,49,24,25,107432237.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682562558903775.0,1682562666336012.0,0,0,0,0,2.3270482583360895e-07,1.1169831640013228e-07,1.2100650943347664e-07,4.33575631493e-05,3.3230249129e-05,1.01273140202e-05,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,123,61,62,113953130.0,1.0163934426229508,0,0,65,123,0,0,0,0,1683745393275508.0,1683745507228638.0,0,0,0,0,5.704099571464163e-07,2.808172096720819e-07,2.895927474743345e-07,5.94103909212e-05,4.92834202974e-05,1.01269706237e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-41336,192.168.21.70,192.168.21.128,80,41336,48,23,25,113642446.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682591495532811.0,1682591609175257.0,0,0,0,0,2.199882251742452e-07,1.0559434808363769e-07,1.1439387709060753e-07,4.09882061144e-05,3.14143185548e-05,9.5738875595e-06,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,78,39,39,110123226.0,1.0,0,0,39,78,0,0,0,0,1683752799170742.0,1683752909293968.0,0,0,0,0,3.54148724266396e-07,1.7253399387337237e-07,1.816147303930236e-07,5.21779120419e-05,4.35330508752e-05,8.6448611667e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,1.5833333333333333,2,0,normal
192.168.21.225-192.168.21.70-56716-80,192.168.21.225,192.168.21.70,56716,80,11,6,5,14136.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083017391797.0,1719083017405933.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-58529-80,192.168.21.225,192.168.21.70,58529,80,11,6,5,19243.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082414060646.0,1719082414079889.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,118,55,63,107476551.0,1.1454545454545455,0,0,63,118,0,0,0,0,1683781937370887.0,1683782044847438.0,0,0,0,0,5.86174373980423e-07,2.884350094189383e-07,2.977393645614847e-07,6.08504826322e-05,5.13786490971e-05,9.4718335351e-06,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-40924-80,192.168.21.128,192.168.21.70,40924,80,23,8,15,55891676.0,1.875,0,0,16,23,0,0,0,0,1682663934925313.0,1682663990816989.0,0,0,0,0,2.862680303235137e-07,7.156700758087842e-08,2.1470102274263525e-07,8.54867905553e-05,2.0933349717e-06,8.33934555836e-05,3,2,0,11,1,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-43786,192.168.21.70,192.168.21.128,80,43786,123,59,64,119454332.0,1.0847457627118644,0,0,65,123,0,0,0,0,1683706738570493.0,1683706858024825.0,0,0,0,0,5.441410027725073e-07,2.6788480136492666e-07,2.762562014075806e-07,5.75617466932e-05,9.6103672489e-06,4.79513794443e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-47696-80,192.168.21.128,192.168.21.70,47696,80,59,24,35,105049288.0,1.4583333333333333,3,0,33,57,0,0,0,0,1682649816764927.0,1682649921814215.0,2,0,0,0,2.855802316337452e-07,1.1423209265349804e-07,1.713481389802471e-07,2.5873568986e-05,8.0057658267e-06,1.78678031592e-05,4,10,0,16,1,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-48450-80,192.168.21.225,192.168.21.70,48450,80,11,6,5,4484.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083490194490.0,1719083490198974.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-47360-80,192.168.21.128,192.168.21.70,47360,80,44,18,26,68632652.0,1.4444444444444444,3,0,24,42,0,0,0,0,1682646877696873.0,1682646946329525.0,2,0,0,0,3.05976811153968e-07,1.1656259472532113e-07,1.8941421642864681e-07,8.04573310091e-05,1.24721976356e-05,6.79851333735e-05,1,1,0,19,0,0,0,0,0,0,0,8,80.0,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-43466,192.168.21.70,192.168.21.128,80,43466,107,54,53,119971414.0,0.9814814814814816,0,0,57,107,0,0,0,0,1683702353001397.0,1683702472972811.0,0,0,0,0,4.7511317987800006e-07,2.41724249411614e-07,2.33388930466386e-07,4.86449213643e-05,8.360324902e-06,4.02845964622e-05,5,7,0,45,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-40472,192.168.21.70,192.168.21.128,80,40472,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682655493402693.0,1682655493402693.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,104,52,52,119669529.0,1.0,0,0,55,104,0,0,0,0,1683725142389221.0,1683725262058750.0,0,0,0,0,4.5959903460470725e-07,2.2562134426049258e-07,2.339776903442145e-07,4.5517017118e-05,3.68681989213e-05,8.6488181966e-06,5,4,0,46,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,105,48,57,115461480.0,1.1875,0,0,57,105,0,0,0,0,1683759519209848.0,1683759634671328.0,0,0,0,0,4.936711360360183e-07,2.425051194562897e-07,2.5116601657972856e-07,5.34204134573e-05,4.45776374943e-05,8.842775963e-06,5,4,0,48,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-38424-80,192.168.21.225,192.168.21.70,38424,80,11,6,5,6867.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082020556092.0,1719082020562959.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,48,24,24,109157045.0,1.0,0,0,25,48,0,0,0,0,1682558837245892.0,1682558946402937.0,0,0,0,0,2.290278195053741e-07,1.0993335336257957e-07,1.1909446614279453e-07,4.26724633302e-05,3.27051726253e-05,9.9672907048e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-36146,192.168.21.70,192.168.21.128,80,36146,5,2,3,53446834.0,1.5,0,0,3,5,0,0,0,0,1683711223614518.0,1683711277061352.0,0,0,0,0,5.613054647914225e-08,3.7420364319428165e-08,1.8710182159714083e-08,6.2866212056e-06,4.1910808037e-06,2.0955404018e-06,0,0,0,3,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-39214-80,192.168.21.128,192.168.21.70,39214,80,58,28,30,118512849.0,1.0714285714285714,3,0,28,56,0,0,0,0,1682604920093364.0,1682605038606213.0,1,0,0,0,2.1938549464792639e-07,1.0969274732396317e-07,1.0969274732396317e-07,3.36334839102e-05,8.2269560492e-06,2.54065278609e-05,3,3,0,20,1,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41016-80,192.168.21.225,192.168.21.70,41016,80,1731,946,785,119758693.0,0.8298097251585623,0,0,963,1731,0,0,0,0,1719315363004090.0,1719315482762783.0,0,0,0,0,8.0411699215e-06,3.9913595249e-06,4.0498103966e-06,0.000615587880539,0.000263429728646,0.0003521581518929,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-38366-80,192.168.21.225,192.168.21.70,38366,80,11,6,5,6824.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082066756396.0,1719082066763220.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,97,51,46,114151183.0,0.9019607843137256,0,0,53,97,0,0,0,0,1683726462355325.0,1683726576506508.0,0,0,0,0,4.642965460988696e-07,2.2776811695416245e-07,2.3652842914470722e-07,4.58427136931e-05,3.74065330536e-05,8.4361806394e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41338-80,192.168.21.225,192.168.21.70,41338,80,1696,949,747,119975443.0,0.7871443624868283,0,0,964,1696,0,0,0,0,1719310683016234.0,1719310802991677.0,0,0,0,0,8.0349776245e-06,3.9924836951e-06,4.0424939293e-06,0.000615025859917,0.0002635039238821,0.0003515219360348,0,0,0,964,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-44951-80,192.168.21.225,192.168.21.70,44951,80,11,6,5,37783.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083360741738.0,1719083360779521.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41500-80,192.168.21.225,192.168.21.70,41500,80,1730,943,787,119799416.0,0.8345705196182397,0,0,964,1730,0,0,0,0,1719313923226958.0,1719314043026374.0,0,0,0,0,8.0467838006e-06,3.9900027559e-06,4.0567810447e-06,0.0006161048397765,0.000263340181892,0.0003527646578844,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,118,62,56,118984534.0,0.9032258064516128,0,0,63,118,0,0,0,0,1683792858087269.0,1683792977071803.0,0,0,0,0,5.294805793835357e-07,2.605380628712637e-07,2.689425165122721e-07,5.72847560171e-05,8.8582941376e-06,4.84264618794e-05,4,3,0,56,0,0,0,0,3,3,5,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-45704-80,192.168.21.225,192.168.21.70,45704,80,11,6,5,7634.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082502132066.0,1719082502139700.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-51640-80,192.168.21.128,192.168.21.70,51640,80,32,11,21,54147861.0,1.9090909090909087,3,0,20,30,0,0,0,0,1682706491798009.0,1682706545945870.0,1,0,0,0,3.32423103472176e-07,9.233975096449333e-08,2.4008335250768264e-07,0.000108665418935,1.18564240238e-05,9.68089949111e-05,0,0,0,18,0,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,103,45,58,119039786.0,1.288888888888889,0,0,58,103,0,0,0,0,1683783497327065.0,1683783616366851.0,0,0,0,0,4.872320587001056e-07,2.3521547661384405e-07,2.520165820862615e-07,4.9454053958e-05,4.16667415715e-05,7.7873123864e-06,5,4,0,49,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,40,20,20,107507799.0,1.0,0,0,21,40,0,0,0,0,1682673019029935.0,1682673126537734.0,0,0,0,0,1.9533466590642414e-07,9.30165075744877e-08,1.0231815833193644e-07,2.60632254223e-05,3.4788173832e-06,2.2584408039e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41626-80,192.168.21.225,192.168.21.70,41626,80,1725,957,768,119862136.0,0.8025078369905956,0,0,958,1725,0,0,0,0,1719315123180876.0,1719315243043012.0,0,0,0,0,7.9925156681e-06,3.9879149158e-06,4.0046007523e-06,0.0006107516722378,0.000263202384446,0.0003475492877917,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,104570569.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682585849320642.0,1682585953891211.0,0,0,0,0,2.390730034183901e-07,1.1475504164082725e-07,1.2431796177756286e-07,3.91123433592e-05,4.9153409502e-06,3.41970024089e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-39045-80,192.168.21.225,192.168.21.70,39045,80,11,6,5,20596.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081970143591.0,1719081970164187.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,45,22,23,96258278.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682603544475180.0,1682603640733458.0,0,0,0,0,2.3894048883774964e-07,1.1427588596588025e-07,1.2466460287186938e-07,2.9275404241e-05,3.9892672918e-06,2.52861369491e-05,6,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,125,62,63,104734447.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683724062411543.0,1683724167145990.0,0,0,0,0,6.206172072498745e-07,3.055346251076305e-07,3.15082582142244e-07,6.41813671866e-05,5.33921757375e-05,1.07891914491e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-57371-80,192.168.21.225,192.168.21.70,57371,80,11,6,5,11805.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082355961630.0,1719082355973435.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-40514,192.168.21.70,192.168.21.128,80,40514,4,2,2,2217500.0,1.0,0,1,3,3,0,0,0,0,1682655731595303.0,1682655733812803.0,0,0,0,0,1.352874859e-06,9.019165727170236e-07,4.50958286358512e-07,0.0007765501691093,0.0005177001127395,0.0002588500563697,0,0,0,3,0,0,0,0,0,0,0,3,63.333333333333336,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-40144,192.168.21.70,192.168.21.128,80,40144,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682652570906589.0,1682652570906589.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,1730,948,782,119760825.0,0.8248945147679325,0,0,960,1730,0,0,0,0,1719316202915115.0,1719316322675940.0,0,0,0,0,8.0159768438e-06,3.9912884701e-06,4.0246883736e-06,0.0006133975780477,0.0002634250390309,0.0003499725390168,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41746,192.168.21.70,192.168.21.225,80,41746,1773,828,945,119992016.0,1.141304347826087,0,0,961,1773,0,0,0,0,1719309123124023.0,1719309243116039.0,0,0,0,0,8.0088661898e-06,4.0252678144e-06,3.9835983754e-06,0.0006131157926374,0.0003501982998602,0.0002629174927771,0,0,0,961,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,117868623.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682566816991261.0,1682566934859884.0,0,0,0,0,2.121005519848993e-07,1.0180826495275168e-07,1.1029228703214765e-07,3.46657142164e-05,4.3438193046e-06,3.03218949117e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41284-80,192.168.21.225,192.168.21.70,41284,80,1734,942,792,119843814.0,0.8407643312101911,0,0,962,1734,0,0,0,0,1719307562977550.0,1719307682821364.0,0,0,0,0,8.0271143573e-06,3.9885245975e-06,4.0385897598e-06,0.0006144247044741,0.0002632426234365,0.0003511820810375,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-37470-80,192.168.21.225,192.168.21.70,37470,80,11,6,5,11168.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083529940149.0,1719083529951317.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41166-80,192.168.21.225,192.168.21.70,41166,80,723,400,323,49998756.0,0.8075,0,0,401,723,0,0,0,0,1719316442938400.0,1719316492937156.0,0,0,0,0,8.0201995425e-06,4.0000995224e-06,4.02010002e-06,0.0006133352597812,0.0002640065684834,0.0003493286912978,0,0,0,401,201,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-43991-80,192.168.21.225,192.168.21.70,43991,80,11,6,5,79490.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082601249852.0,1719082601329342.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41166-80,192.168.21.225,192.168.21.70,41166,80,1656,955,701,119779509.0,0.7340314136125654,0,0,958,1656,0,0,0,0,1719308163049235.0,1719308282828744.0,0,0,0,0,7.9980291119e-06,3.9906658825e-06,4.0073632293e-06,0.000611849227066,0.0002633839482511,0.0003484652788149,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
