flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,117856135.0,1.05,0,0,21,41,0,0,0,0,1682669179134554.0,1682669296990689.0,0,0,0,0,1.781833419193664e-07,8.484921043779352e-08,9.333413148157285e-08,2.37408090804e-05,3.1563906282e-06,2.05844184522e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41538-80,192.168.21.225,192.168.21.70,41538,80,11,6,5,7055.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082948069566.0,1719082948076621.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,48,24,24,107276784.0,1.0,0,0,25,48,0,0,0,0,1682544504769398.0,1682544612046182.0,0,0,0,0,2.330420345188573e-07,1.1186017656905153e-07,1.211818579498058e-07,4.34203918715e-05,3.32784025292e-05,1.01419893422e-05,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,47,24,23,111226921.0,0.9583333333333334,0,0,25,47,0,0,0,0,1682546780756538.0,1682546891983459.0,0,0,0,0,2.247657291529269e-07,1.0788754999340492e-07,1.1687817915952203e-07,4.18783506557e-05,3.2096546123e-05,9.7818045327e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.124-192.168.21.70-56804-80,192.168.21.124,192.168.21.70,56804,80,100,59,41,104076991.0,0.6949152542372882,3,1,42,97,0,0,0,0,1683711656088584.0,1683711760165575.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-60094-80,192.168.21.225,192.168.21.70,60094,80,11,6,5,25037.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081901463455.0,1719081901488492.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,120,57,63,115488613.0,1.105263157894737,0,0,63,120,0,0,0,0,1683798934805336.0,1683799050293949.0,0,0,0,0,5.455083264356114e-07,2.684247320556184e-07,2.770835943799931e-07,5.78065648775e-05,4.78142377551e-05,9.9923271223e-06,4,4,0,55,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,125,64,61,118937582.0,0.953125,0,0,65,125,0,0,0,0,1683679842739897.0,1683679961677479.0,0,0,0,0,5.465051408225199e-07,2.690486847126252e-07,2.774564561098947e-07,5.64834082468e-05,4.69826265679e-05,9.5007816789e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,14,8,6,60070773.0,0.75,0,0,9,14,0,0,0,0,1719308387494494.0,1719308447565267.0,0,0,0,0,8.32351533082486e-08,3.329406132329944e-08,4.994109198494916e-08,3.662346745562938e-07,1.9976436793979666e-07,1.664703066164972e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,45,22,23,100923879.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682568136951080.0,1682568237874959.0,0,0,0,0,2.278945302924792e-07,1.0899303622683785e-07,1.1890149406564129e-07,3.41049118811e-05,4.3795383647e-06,2.97253735164e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,99,50,49,113837550.0,0.98,0,0,53,99,0,0,0,0,1683691602682539.0,1683691716520089.0,0,0,0,0,4.655757261114633e-07,2.2839563922449138e-07,2.3718008688697185e-07,4.62852547336e-05,3.76677115767e-05,8.6175431568e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,48,24,24,107004104.0,1.0,0,0,25,48,0,0,0,0,1682565377033709.0,1682565484037813.0,0,0,0,0,2.336358986754377e-07,1.121452313642101e-07,1.2149066731122761e-07,3.81854512795e-05,4.7848632048e-06,3.34005880746e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-42252,192.168.21.70,192.168.21.128,80,42252,50,25,25,119995434.0,1.0,0,0,26,50,0,0,0,0,1682531706031206.0,1682531826026640.0,0,0,0,0,2.166749111470358e-07,1.083374555735179e-07,1.083374555735179e-07,3.40679629526e-05,2.97677993314e-05,4.3001636212e-06,4,6,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1730,942,788,119785185.0,0.8365180467091295,0,0,965,1730,0,0,0,0,1719314763046829.0,1719314882832014.0,0,0,0,0,8.0560880713e-06,3.9904767855e-06,4.0656112857e-06,0.0006169043358742,0.0002633714678488,0.0003535328680253,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1702,949,753,119789930.0,0.7934668071654373,0,0,958,1702,0,0,0,0,1719312242972674.0,1719312362762604.0,0,0,0,0,7.9973333317e-06,3.9819707716e-06,4.0153625601e-06,0.0006121466136594,0.00026281007093,0.0003493365427294,0,0,0,958,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1698,945,753,119982803.0,0.7968253968253968,0,0,964,1698,0,0,0,0,1719314643141167.0,1719314763123970.0,0,0,0,0,8.0344847419e-06,3.9922387877e-06,4.0422459541e-06,0.0006149881329243,0.0002634877599917,0.0003515003729326,0,0,0,964,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41508,192.168.21.70,192.168.21.225,80,41508,1731,782,949,119961449.0,1.2135549872122762,0,0,959,1731,0,0,0,0,1719315483068058.0,1719315603029507.0,0,0,0,0,7.9942348812e-06,4.0096214576e-06,3.9846134236e-06,0.0006118215527723,0.0003488370668146,0.0002629844859576,0,0,0,959,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-33924,192.168.21.70,192.168.21.128,80,33924,110,51,59,101932035.0,1.156862745098039,0,0,59,110,0,0,0,0,1683663973208562.0,1683664075140597.0,0,0,0,0,5.78817051969972e-07,2.845032967310033e-07,2.943137552389688e-07,6.04029930335e-05,1.06737788566e-05,4.97292141768e-05,4,4,0,51,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-47352-80,192.168.21.225,192.168.21.70,47352,80,11,6,5,15962.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082613927324.0,1719082613943286.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-46632-80,192.168.21.225,192.168.21.70,46632,80,11,6,5,9470.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082318037076.0,1719082318046546.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-51876-80,192.168.21.225,192.168.21.70,51876,80,11,6,5,6457.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083501138757.0,1719083501145214.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-34510-80,192.168.21.225,192.168.21.70,34510,80,11,6,5,7000.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082055305395.0,1719082055312395.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41704-80,192.168.21.225,192.168.21.70,41704,80,1698,945,753,119718791.0,0.7968253968253968,0,0,963,1698,0,0,0,0,1719308883178883.0,1719309002897674.0,0,0,0,0,8.0438500251e-06,3.9926898359e-06,4.0511601892e-06,0.0006157930545757,0.0002635175291738,0.0003522755254018,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41156-80,192.168.21.225,192.168.21.70,41156,80,1723,956,767,119784975.0,0.8023012552301255,0,0,957,1723,0,0,0,0,1719312963119932.0,1719313082904907.0,0,0,0,0,7.9893158553e-06,3.9904837814e-06,3.9988320738e-06,0.0006110950058636,0.0002633719295763,0.0003477230762873,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,95,46,49,106302562.0,1.065217391304348,3,0,48,93,0,0,0,0,1682506925084601.0,1682507031387163.0,1,0,0,0,4.3272710586222747e-07,2.1636355293111373e-07,2.1636355293111373e-07,6.05441663767e-05,2.99616485254e-05,3.05825178512e-05,3,3,0,40,1,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-58352-80,192.168.21.225,192.168.21.70,58352,80,11,6,5,19642.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082493955398.0,1719082493975040.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,111899611.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682521626278071.0,1682521738177682.0,0,0,0,0,2.234145389477717e-07,1.072389786949304e-07,1.1617556025284129e-07,3.65148722456e-05,4.5755297576e-06,3.19393424879e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-55579-80,192.168.21.225,192.168.21.70,55579,80,11,6,5,17650.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083152728293.0,1719083152745943.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,116144523.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682531106032724.0,1682531222177247.0,0,0,0,0,2.152490651668525e-07,1.033195512800892e-07,1.1192951388676332e-07,3.52147470612e-05,4.4255207798e-06,3.07892262814e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-57246,192.168.21.70,192.168.21.128,80,57246,120,62,58,119230843.0,0.935483870967742,0,0,64,120,0,0,0,0,1683762518707242.0,1683762637938085.0,0,0,0,0,5.367738614412045e-07,2.683869307206023e-07,2.683869307206023e-07,6.20560906375e-05,8.8567687137e-06,5.31993219237e-05,4,4,0,56,0,0,0,0,3,3,5,0,0.0,0,0,0.0,0,0,11,0.0,0.0,0.1,1,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60992-80,192.168.21.128,192.168.21.70,60992,80,2,1,1,0.0,1.0,2,0,0,0,0,0,0,0,1682614497185878.0,1682614497185878.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,76,37,39,110084146.0,1.054054054054054,0,0,39,76,0,0,0,0,1683751719202433.0,1683751829286579.0,0,0,0,0,3.542744474758428e-07,1.725952436420772e-07,1.816792038337655e-07,5.19693362566e-05,4.34394976366e-05,8.5298386199e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,26.75,36,0,normal
192.168.21.225-192.168.21.70-54198-80,192.168.21.225,192.168.21.70,54198,80,11,6,5,8842.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082013026504.0,1719082013035346.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-46830,192.168.21.70,192.168.21.128,80,46830,137,69,68,116633148.0,0.9855072463768116,0,0,72,137,0,0,0,0,1683797733543083.0,1683797850176231.0,0,0,0,0,6.173202150044001e-07,3.0866010750220004e-07,3.0866010750220004e-07,6.98686448898e-05,1.028867025e-05,5.95799746397e-05,4,4,0,64,0,0,0,0,3,4,5,0,0.0,0,0,0.0,0,0,12,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-51962-80,192.168.21.225,192.168.21.70,51962,80,11,6,5,14899.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083169153710.0,1719083169168609.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-40590-80,192.168.21.225,192.168.21.70,40590,80,11,6,5,5178.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082825663728.0,1719082825668906.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,125,62,63,113974140.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683740953395043.0,1683741067369183.0,0,0,0,0,5.703048077397207e-07,2.80765443810324e-07,2.895393639293967e-07,5.89782910404e-05,4.90637613058e-05,9.9145297345e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1738,954,784,119558105.0,0.8218029350104822,0,0,955,1738,0,0,0,0,1719311763210915.0,1719311882769020.0,0,0,0,0,7.987747882e-06,3.989691874e-06,3.9980560079e-06,0.0006109748895735,0.0002633196636898,0.0003476552258836,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,107195105.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682586569299870.0,1682586676494975.0,0,0,0,0,2.3321960457056326e-07,1.1194541019387032e-07,1.2127419437669288e-07,3.81547273077e-05,4.7949950699e-06,3.33597322377e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.225-80-41500,192.168.21.70,192.168.21.225,80,41500,1728,782,946,119751415.0,1.2097186700767264,0,0,963,1728,0,0,0,0,1719314763088031.0,1719314882839446.0,0,0,0,0,8.0416586309e-06,4.0584071595e-06,3.9832514713e-06,0.000615976019991,0.0003530814228792,0.0002628945971118,0,0,0,963,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,104,51,53,113322107.0,1.03921568627451,0,0,55,104,0,0,0,0,1683721733091584.0,1683721846413691.0,0,0,0,0,4.853421936462936e-07,2.3825889506272602e-07,2.4708329858356765e-07,4.66369726076e-05,3.79272863325e-05,8.709686275e-06,6,5,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,44,22,22,103492463.0,1.0,0,0,23,44,0,0,0,0,1682576793212659.0,1682576896705122.0,0,0,0,0,2.2223840590208005e-07,1.0628793325751657e-07,1.1595047264456349e-07,3.87854330996e-05,2.89489680035e-05,9.836465096e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-60850,192.168.21.70,192.168.21.128,80,60850,3,2,1,34350033.0,0.5,0,0,3,3,0,0,0,0,1682613569302280.0,1682613603652313.0,0,0,0,0,8.73361606377496e-08,5.822410709183307e-08,2.9112053545916533e-08,5.0130956206e-05,3.34206374707e-05,1.67103187353e-05,0,0,0,3,0,0,0,0,0,0,0,3,36.66666666666666,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-44970-80,192.168.21.225,192.168.21.70,44970,80,11,6,5,6455.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082079186593.0,1719082079193048.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-50540,192.168.21.70,192.168.21.128,80,50540,43,21,22,119957104.0,1.0476190476190477,0,0,22,43,0,0,0,0,1682697337948709.0,1682697457905813.0,0,0,0,0,1.8339889232404282e-07,9.169944616202137e-08,9.169944616202137e-08,2.33083319517e-05,2.01905507822e-05,3.1177811695e-06,4,6,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-47690-80,192.168.21.128,192.168.21.70,47690,80,57,26,31,108402426.0,1.1923076923076923,3,0,31,55,0,0,0,0,1682649691623852.0,1682649800026278.0,1,0,0,0,2.675216881216293e-07,1.1069862956757077e-07,1.5682305855405857e-07,5.3015418677e-05,9.0219383097e-06,4.39934803673e-05,3,2,0,24,1,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-60480-80,192.168.21.128,192.168.21.70,60480,80,18,5,13,108570190.0,2.6,0,1,13,17,0,0,0,0,1682608397321928.0,1682608505892118.0,0,0,0,0,1.1973820806613678e-07,1.842126277940565e-08,1.0131694528673109e-07,4.83558147959e-05,7.000079856174149e-07,4.76558068103e-05,2,1,0,10,0,0,0,0,0,0,0,9,81.11111111111111,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1700,954,746,119879608.0,0.7819706498951782,0,0,958,1700,0,0,0,0,1719310683032922.0,1719310802912530.0,0,0,0,0,7.9913507892e-06,3.9873336923e-06,4.0040170968e-06,0.0006113383353739,0.0002631640236928,0.000348174311681,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,104,51,53,115883511.0,1.03921568627451,0,0,53,104,0,0,0,0,1683746233250678.0,1683746349134189.0,0,0,0,0,4.573558355510992e-07,2.243632400816713e-07,2.3299259546942798e-07,4.5468073538e-05,3.70026759027e-05,8.4653976353e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-51486-80,192.168.21.128,192.168.21.70,51486,80,14,4,10,22992716.0,2.5,0,0,10,14,0,0,0,0,1682705302092521.0,1682705325085237.0,0,0,0,0,4.3492034607829725e-07,8.698406921565942e-08,3.479362768626377e-07,0.0001295192790621,1.7831734189e-06,0.0001277361056431,2,1,0,7,1,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,121,58,63,99739722.0,1.0862068965517242,0,0,63,121,0,0,0,0,1683712613318943.0,1683712713058665.0,0,0,0,0,6.316440304495736e-07,3.1080896736407586e-07,3.208350630854977e-07,6.5570666018e-05,5.53641005736e-05,1.02065654444e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,123,56,67,106877751.0,1.1964285714285714,0,0,67,123,0,0,0,0,1683786617241680.0,1683786724119431.0,0,0,0,0,6.26884448569656e-07,3.087639821313232e-07,3.181204664383329e-07,6.34931025073e-05,5.26395807112e-05,1.08535217961e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-57246,192.168.21.70,192.168.21.128,80,57246,125,65,60,110320962.0,0.9230769230769232,0,0,66,125,0,0,0,0,1683761198673972.0,1683761308994934.0,0,0,0,0,5.982543915815383e-07,2.991271957907692e-07,2.991271957907692e-07,6.09675611784e-05,9.1460406228e-06,5.18215205556e-05,5,5,0,56,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1731,955,776,119820909.0,0.812565445026178,0,0,957,1731,0,0,0,0,1719307443112966.0,1719307562933875.0,0,0,0,0,7.9869198789e-06,3.989287045e-06,3.9976328338e-06,0.0006109117399535,0.0002632929449734,0.00034761879498,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,100,52,48,109550723.0,0.9230769230769232,0,0,53,100,0,0,0,0,1683789867647067.0,1683789977197790.0,0,0,0,0,4.83794159897968e-07,2.3733298410089e-07,2.4646117579707804e-07,4.9064030367e-05,8.8999869037e-06,4.01640434632e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1718,956,762,119761819.0,0.797071129707113,0,0,957,1718,0,0,0,0,1719310922984806.0,1719311042746625.0,0,0,0,0,7.990860593e-06,3.9912553432e-06,3.9996052498e-06,0.0006112131613498,0.0002634228526538,0.0003477903086959,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
