flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.225-192.168.21.70-41106-80,192.168.21.225,192.168.21.70,41106,80,1731,957,774,119808318.0,0.8087774294670846,0,0,958,1731,0,0,0,0,1719312603003734.0,1719312722812052.0,0,0,0,0,7.9961059131e-06,3.9897062906e-06,4.0063996224e-06,0.0006117021023531,0.0002633206151846,0.0003483814871685,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41712-80,192.168.21.225,192.168.21.70,41712,80,1701,956,745,119782128.0,0.7792887029288703,0,0,957,1701,0,0,0,0,1719311163293850.0,1719311283075978.0,0,0,0,0,7.9895057466e-06,3.9905786278e-06,3.9989271187e-06,0.0006111095304635,0.0002633781894407,0.0003477313410227,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41626,192.168.21.70,192.168.21.225,80,41626,1723,768,955,119758468.0,1.2434895833333333,0,0,956,1723,0,0,0,0,1719314283119985.0,1719314402878453.0,0,0,0,0,7.9827340476e-06,3.999717164e-06,3.9830168836e-06,0.000610854507591,0.0003479753932723,0.0002628791143186,0,0,0,956,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41216-80,192.168.21.225,192.168.21.70,41216,80,1681,955,726,119785684.0,0.7602094240837697,0,0,959,1681,0,0,0,0,1719315963065525.0,1719316082851209.0,0,0,0,0,8.0059650533e-06,3.9904601621e-06,4.0155048912e-06,0.0006118677754513,0.000263370370703,0.0003484974047483,1,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,106339268.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682570056894034.0,1682570163233302.0,0,0,0,0,2.3509659667772021e-07,1.1284636640530572e-07,1.2225023027241452e-07,3.84618032164e-05,4.8335860276e-06,3.36282171887e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41488-80,192.168.21.225,192.168.21.70,41488,80,1668,951,717,119782426.0,0.7539432176656151,0,0,962,1668,0,0,0,0,1719315123101776.0,1719315242884202.0,0,0,0,0,8.0312282204e-06,3.9905686999e-06,4.0406595204e-06,0.0006140633685278,0.0002633775341968,0.0003506858343309,1,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41500,192.168.21.70,192.168.21.225,80,41500,1728,782,946,119751415.0,1.2097186700767264,0,0,963,1728,0,0,0,0,1719314763088031.0,1719314882839446.0,0,0,0,0,8.0416586309e-06,4.0584071595e-06,3.9832514713e-06,0.000615976019991,0.0003530814228792,0.0002628945971118,0,0,0,963,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41322-80,192.168.21.225,192.168.21.70,41322,80,1735,934,801,119788833.0,0.8576017130620985,0,0,965,1735,0,0,0,0,1719316203174490.0,1719316322963323.0,0,0,0,0,8.0558427345e-06,3.9903552612e-06,4.0654874732e-06,0.0006168855489225,0.0002633634472421,0.0003535221016803,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41064-80,192.168.21.225,192.168.21.70,41064,80,1728,944,784,119795881.0,0.8305084745762712,0,0,961,1728,0,0,0,0,1719312003060009.0,1719312122855890.0,0,0,0,0,8.0219786521e-06,3.990120495e-06,4.0318581571e-06,0.0006139443141621,0.0002633479526729,0.0003505963614892,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1724,938,786,119849137.0,0.837953091684435,0,0,960,1724,0,0,0,0,1719311883250955.0,1719312003100092.0,0,0,0,0,8.0100701934e-06,3.9883474505e-06,4.0217227429e-06,0.0006129455900879,0.0002632309317337,0.0003497146583541,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,45,22,23,113829351.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682523666225941.0,1682523780055292.0,0,0,0,0,2.020568491161827e-07,9.663588435991345e-08,1.0542096475626925e-07,3.02382467242e-05,3.8830055351e-06,2.6355241189e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1689,936,753,119530518.0,0.8044871794871795,0,0,962,1689,0,0,0,0,1719309963211025.0,1719310082741543.0,0,0,0,0,8.0481538614e-06,3.9906126734e-06,4.0575411879e-06,0.0006162108324503,0.0002633804364505,0.0003528303959997,0,0,0,962,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41764-80,192.168.21.225,192.168.21.70,41764,80,1716,934,782,119805538.0,0.8372591006423983,0,0,962,1716,0,0,0,0,1719312963160365.0,1719313082965903.0,0,0,0,0,8.0296788951e-06,3.9897988688e-06,4.0398800262e-06,0.0006146210035799,0.0002633267253472,0.0003512942782327,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41732-80,192.168.21.225,192.168.21.70,41732,80,1695,945,750,119837510.0,0.7936507936507936,0,0,958,1695,0,0,0,0,1719306723145381.0,1719306842982891.0,0,0,0,0,7.9941580895e-06,3.9887344121e-06,4.0054236774e-06,0.0006115530938518,0.0002632564712,0.0003482966226517,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,48,23,25,110044256.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682525586180169.0,1682525696224425.0,0,0,0,0,2.271813260294113e-07,1.0904703649411745e-07,1.1813428953529389e-07,3.71305159262e-05,4.652673557e-06,3.24778423691e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,45,22,23,102338966.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682528346105867.0,1682528448444833.0,0,0,0,0,2.247433299257685e-07,1.0748594039928057e-07,1.1725738952648788e-07,3.36724136923e-05,4.3385234124e-06,2.93338902798e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,116144523.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682531106032724.0,1682531222177247.0,0,0,0,0,2.152490651668525e-07,1.033195512800892e-07,1.1192951388676332e-07,3.52147470612e-05,4.4255207798e-06,3.07892262814e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,77,38,39,110177217.0,1.0263157894736843,0,0,39,77,0,0,0,0,1683753519139797.0,1683753629317014.0,0,0,0,0,3.539751780079905e-07,1.7244944569620053e-07,1.8152573231179e-07,5.21523428931e-05,4.35117180351e-05,8.640624858e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,1.5,2,0,normal
192.168.21.225-192.168.21.70-41458-80,192.168.21.225,192.168.21.70,41458,80,1715,946,769,119760020.0,0.8128964059196617,0,0,959,1715,0,0,0,0,1719308523101318.0,1719308642861338.0,0,0,0,0,8.0076806934e-06,3.9913152987e-06,4.0163653947e-06,0.0006126752483842,0.0002634268097149,0.0003492484386692,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41704,192.168.21.70,192.168.21.225,80,41704,1707,752,955,119770359.0,1.2699468085106382,0,0,956,1707,0,0,0,0,1719314403139989.0,1719314522910348.0,0,0,0,0,7.9819415085e-06,3.9993200654e-06,3.982621443e-06,0.0006107938609418,0.0003479408456978,0.0002628530152439,0,0,0,956,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-40998-80,192.168.21.225,192.168.21.70,40998,80,1718,941,777,119722109.0,0.8257173219978746,0,0,963,1718,0,0,0,0,1719309123056419.0,1719309242778528.0,0,0,0,0,8.0436270964e-06,3.9925791818e-06,4.0510479146e-06,0.0006157759883765,0.0002635102260017,0.0003522657623747,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41374-80,192.168.21.225,192.168.21.70,41374,80,1699,945,754,119829659.0,0.7978835978835979,0,0,964,1699,0,0,0,0,1719316203123175.0,1719316322952834.0,0,0,0,0,8.0447529271e-06,3.988995746e-06,4.0557571811e-06,0.0006159493452284,0.0002632737192384,0.00035267562599,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,81,40,41,110137064.0,1.025,0,0,41,81,0,0,0,0,1683752319174714.0,1683752429311778.0,0,0,0,0,3.72263418970384e-07,1.8159191169287025e-07,1.906715072775138e-07,5.38238426257e-05,4.41631529237e-05,9.660689702e-06,4,4,0,33,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,26.666666666666668,39,0,normal
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,48,23,25,104342078.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682557386442776.0,1682557490784854.0,0,0,0,0,2.3959653170794624e-07,1.1500633521981421e-07,1.2459019648813204e-07,3.91979925874e-05,4.9261046919e-06,3.42718878955e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,45,22,23,100923879.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682568136951080.0,1682568237874959.0,0,0,0,0,2.278945302924792e-07,1.0899303622683785e-07,1.1890149406564129e-07,3.41049118811e-05,4.3795383647e-06,2.97253735164e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41488-80,192.168.21.225,192.168.21.70,41488,80,1664,947,717,119712623.0,0.7571277719112989,0,0,958,1664,0,0,0,0,1719308883170872.0,1719309002883495.0,0,0,0,0,8.0024977817e-06,3.9928955528e-06,4.0096022288e-06,0.0006121910803006,0.0002635311064899,0.0003486599738107,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-36146,192.168.21.70,192.168.21.128,80,36146,5,2,3,51438992.0,1.5,0,0,3,5,0,0,0,0,1683711328587791.0,1683711380026783.0,0,0,0,0,5.8321516098138166e-08,3.88810107320921e-08,1.9440505366046052e-08,6.5320098029e-06,4.3546732019e-06,2.1773366009e-06,0,0,0,3,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41260-80,192.168.21.225,192.168.21.70,41260,80,1719,942,777,119566469.0,0.8248407643312102,0,0,958,1719,0,0,0,0,1719312483172756.0,1719312602739225.0,0,0,0,0,8.0122797638e-06,3.9894127842e-06,4.0228669795e-06,0.0006131150364572,0.0002633012437625,0.0003498137926946,0,0,0,958,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1731,948,783,119832741.0,0.8259493670886076,0,0,959,1731,0,0,0,0,1719313923197624.0,1719314043030365.0,0,0,0,0,8.0028211989e-06,3.9888931523e-06,4.0139280465e-06,0.0006123034438476,0.0002632669480538,0.0003490364957937,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41538-80,192.168.21.225,192.168.21.70,41538,80,1714,955,759,119795931.0,0.7947643979057591,0,0,958,1714,0,0,0,0,1719314523201536.0,1719314642997467.0,0,0,0,0,7.9969327171e-06,3.9901188296e-06,4.0068138875e-06,0.0006117653528649,0.0002633478427576,0.0003484175101072,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41188-80,192.168.21.225,192.168.21.70,41188,80,1722,956,766,119843982.0,0.801255230125523,0,0,957,1722,0,0,0,0,1719312002998900.0,1719312122842882.0,0,0,0,0,7.9853821946e-06,3.9885190063e-06,3.9968631883e-06,0.0006107941239802,0.000263242254417,0.0003475518695632,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41002-80,192.168.21.225,192.168.21.70,41002,80,1679,941,738,119526678.0,0.7842720510095643,0,0,961,1679,0,0,0,0,1719308403071123.0,1719308522597801.0,0,0,0,0,8.0400460891e-06,3.9907408787e-06,4.0493052103e-06,0.0006155027583047,0.0002633888979998,0.0003521138603048,0,0,0,961,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41582,192.168.21.70,192.168.21.225,80,41582,1702,746,956,119987644.0,1.2815013404825737,0,0,957,1702,0,0,0,0,1719315843079983.0,1719315963067627.0,0,0,0,0,7.9758212437e-06,3.9920777176e-06,3.9837435261e-06,0.0006102378341556,0.0003473107614314,0.0002629270727242,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41338-80,192.168.21.225,192.168.21.70,41338,80,1696,949,747,119975443.0,0.7871443624868283,0,0,964,1696,0,0,0,0,1719310683016234.0,1719310802991677.0,0,0,0,0,8.0349776245e-06,3.9924836951e-06,4.0424939293e-06,0.000615025859917,0.0002635039238821,0.0003515219360348,0,0,0,964,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41284-80,192.168.21.225,192.168.21.70,41284,80,1662,956,706,119776365.0,0.7384937238493724,0,0,957,1662,0,0,0,0,1719312243104807.0,1719312362881172.0,0,0,0,0,7.989890159e-06,3.9907706332e-06,3.9991195257e-06,0.0006111389337954,0.0002633908617948,0.0003477480720006,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41440-80,192.168.21.225,192.168.21.70,41440,80,1664,951,713,119772453.0,0.7497371188222923,0,0,958,1664,0,0,0,0,1719311883219064.0,1719312002991517.0,0,0,0,0,7.9985002895e-06,3.9909009795e-06,4.00759931e-06,0.0006118852721501,0.0002633994646498,0.0003484858075003,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-50652,192.168.21.70,192.168.21.128,80,50652,49,24,25,119991854.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682504346332122.0,1682504466323976.0,0,0,0,0,2.0834747665454025e-07,1.0000678879417932e-07,1.0834068786036092e-07,3.40523115844e-05,2.97520196662e-05,4.3002919181e-06,4,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41390-80,192.168.21.225,192.168.21.70,41390,80,1686,951,735,119713812.0,0.7728706624605678,0,0,956,1686,0,0,0,0,1719306243215018.0,1719306362928830.0,0,0,0,0,7.9857117907e-06,3.9845026403e-06,4.0012091503e-06,0.0006109069519898,0.0002629771742628,0.0003479297777269,0,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41226-80,192.168.21.225,192.168.21.70,41226,80,1740,942,798,119724416.0,0.8471337579617835,0,0,965,1740,0,0,0,0,1719309123056117.0,1719309242780533.0,0,0,0,0,8.0601771321e-06,3.9925022478e-06,4.0676748842e-06,0.0006172174604718,0.0002635051483567,0.0003537123121151,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41408-80,192.168.21.225,192.168.21.70,41408,80,1748,900,848,119960406.0,0.9422222222222222,0,0,965,1748,0,0,0,0,1719309243051755.0,1719309363012161.0,0,0,0,0,8.0443208903e-06,3.9929841517e-06,4.0513367385e-06,0.0006158281925121,0.0002635369540179,0.0003522912384941,0,0,0,965,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,52,26,26,104964252.0,1.0,0,0,27,52,0,0,0,0,1682560161443341.0,1682560266407593.0,0,0,0,0,2.5723043308115986e-07,1.2385169000203992e-07,1.3337874307911993e-07,4.45294460822e-05,3.40687418036e-05,1.04607042786e-05,5,5,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,49,24,25,116785260.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682555466501382.0,1682555583286642.0,0,0,0,0,2.140681109927743e-07,1.0275269327653165e-07,1.1131541771624261e-07,3.50044175095e-05,4.3926776375e-06,3.06117398719e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.124-192.168.21.70-56804-80,192.168.21.124,192.168.21.70,56804,80,100,59,41,104076991.0,0.6949152542372882,3,1,42,97,0,0,0,0,1683711656088584.0,1683711760165575.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,45,22,23,114269543.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682538612206143.0,1682538726475686.0,0,0,0,0,2.0127848065341446e-07,9.626362118206773e-08,1.0501485947134665e-07,3.01217621916e-05,3.8680473238e-06,2.62537148678e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41374-80,192.168.21.225,192.168.21.70,41374,80,1713,956,757,119759413.0,0.7918410041841004,0,0,957,1713,0,0,0,0,1719307923248990.0,1719308043008403.0,0,0,0,0,7.9910211316e-06,3.9913355286e-06,3.999685603e-06,0.0006105490847721,0.0002634281448924,0.0003471209398796,1,0,0,956,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,45,22,23,106568336.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682550786635331.0,1682550893203667.0,0,0,0,0,2.158239573150509e-07,1.0322015349850261e-07,1.1260380381654829e-07,3.22985243947e-05,4.1475734405e-06,2.81509509541e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41074-80,192.168.21.225,192.168.21.70,41074,80,1740,953,787,119605823.0,0.825813221406086,0,0,955,1740,0,0,0,0,1719307683037131.0,1719307802642954.0,0,0,0,0,7.9845610861e-06,3.9881001445e-06,3.9964609415e-06,0.0006107311347207,0.0002632146095428,0.0003475165251778,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,109250295.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682570776873968.0,1682570886124263.0,0,0,0,0,2.288323340454138e-07,1.0983952034179861e-07,1.1899281370361516e-07,3.74369698498e-05,4.7047927879e-06,3.27321770618e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,115519018.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682566217007740.0,1682566332526758.0,0,0,0,0,2.1641458205609054e-07,1.0387899938692344e-07,1.125355826691671e-07,3.53707992912e-05,4.4321706405e-06,3.09386286507e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-46978,192.168.21.70,192.168.21.128,80,46978,3,1,2,1287130.0,2.0,0,1,2,2,0,0,0,0,1682642221589980.0,1682642222877110.0,0,0,0,0,1.5538446e-06,7.769223000007771e-07,7.769223000007771e-07,0.0008919068004008,0.0004459534002004,0.0004459534002004,0,0,0,2,0,0,0,0,0,0,0,2,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41622-80,192.168.21.225,192.168.21.70,41622,80,1717,946,771,119841476.0,0.8150105708245243,0,0,965,1717,0,0,0,0,1719313683129704.0,1719313802971180.0,0,0,0,0,8.0523040286e-06,3.98860241e-06,4.0637016186e-06,0.0006166145683986,0.0002632477590646,0.000353366809334,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41598-80,192.168.21.225,192.168.21.70,41598,80,1747,950,797,119827765.0,0.8389473684210527,0,0,959,1747,0,0,0,0,1719310203236473.0,1719310323064238.0,0,0,0,0,8.0031535262e-06,3.9890587961e-06,4.01409473e-06,0.0006123288705251,0.0002632778805479,0.0003490509899771,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,7,8,60089125.0,1.1428571428571428,0,0,9,15,0,0,0,0,1719309468059531.0,1719309528148656.0,0,0,0,0,8.320973221027931e-08,3.328389288411172e-08,4.99258393261676e-08,3.66122821725229e-07,1.997033573046704e-07,1.6641946442055865e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,24,25,116986566.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682509085318736.0,1682509202305302.0,0,0,0,0,2.1369975079018905e-07,1.0257588037929073e-07,1.1112387041089829e-07,3.49270872691e-05,4.3765708961e-06,3.05505163729e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,24,25,112112076.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682510165290962.0,1682510277403038.0,0,0,0,0,2.229911432556115e-07,1.0703574876269352e-07,1.1595539449291797e-07,3.64456724536e-05,4.5668586138e-06,3.18788138398e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
